company_urlname,company_id,shares,C2B_likes,total_comments,weekday,afinnscore,bingscore,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,message
lexus,90671958533,0,16,0,5,-2,-3,0,0,0,0,0,1,0,0,0,1,"lexus begins the exhaustive testing process for the ls 400. vehicles have been left in the searing heat of the australian outback, the bitter cold of the arctic and driven more than 2.6 million miles on the world's most challenging roads."
lexus,90671958533,178,1567,71,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"beyond the badging, lexus designed two l shapes in the 2013 lx exterior: find them in these photos. "
lexus,90671958533,32,662,11,5,NA,NA,0,0,0,0,0,0,1,0,0,0,movie night? book your tickets with the all-new lexus enform app suite & movietickets.com. learn more here. 
lexus,90671958533,19,593,12,4,-2,1,2,0,0,2,0,2,2,0,1,1,style and sustainability make a fashion statement with the lexus eco-fashion challenge.  read vroomgirls' take on lexus' unique challenge to the fashion industry.
lexus,90671958533,12,1235,1638,4,3,1,0,1,0,0,1,0,2,0,1,2,"fill in the blank, i am excited for the lexus 2013 ______________ model to be released."
lexus,90671958533,163,1105,40,3,NA,1,0,1,0,0,1,0,1,0,1,1,an unprecedented expression of lexus design philosophy and engineering passion went into development of the all-new 2013 gs. see the gs video we created to show you more.
lexus,90671958533,20,674,29,2,13,2,0,1,0,0,0,0,0,0,0,0,"fan tested, voter approved! the stunning lf-lc wins best concept vehicle for the second time this year at the 2012 chicago auto show!"
lexus,90671958533,99,1211,38,2,NA,NA,0,1,0,0,0,0,0,0,0,0,"even before you own the all-new 2013 gs, you can customize it and make it yours. explore its available colors, packages, and accessories now."
lexus,90671958533,1,438,45,1,3,2,0,3,0,0,4,0,4,0,2,2,happy presidents' day! it's a birthday celebration. tell us your plans to make the day special.
lexus,90671958533,21,530,20,5,3,2,0,0,0,1,1,0,3,0,0,2,spread the love! lexus financial services is offering 1.9% apr & a $750 rebate on all new vehicles for qualified u.s. military personnel. 
lexus,90671958533,17,405,20,5,NA,NA,0,3,0,1,0,0,2,0,0,1,what does the all-new gs have in common with the 2012 sports illustrated swimsuit edition? watch lexus marketing's brian bolain explain the relationship direct from the magazine's launch last night in las vegas.
lexus,90671958533,217,2419,56,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lexus,90671958533,1,284,1,5,7,1,1,3,0,1,2,1,3,1,0,1,"how did we select our personal playlist on pandora? by joining in the fun and hearing  great new artists perform at beauties & beats, kicking off the 2012 sports illustrated swimsuit edition launch tonight. which new music will be on your playlist?"
lexus,90671958533,38,347,10,4,NA,1,0,1,0,0,0,0,2,0,0,0,"can you handle the curves of a sports illustrated swimsuit model? download lexusí new tori 500 iphone app, and race the all-new 2013 gs around the body of supermodel model tori praver. gs fans, start your iphones. "
lexus,90671958533,59,987,56,4,NA,2,0,3,0,0,1,1,4,0,1,0,"to develop the all-new 2013 gs, we drove it more than one million miles. the results: a wider track and more rigid body that result in more precise handling and greater agility. exhilaration isnít made in a computer lab. see it for yourself. "
lexus,90671958533,127,760,36,3,NA,NA,0,1,0,1,0,0,1,0,0,0,the 2013 gs is the culmination of a million decisions. it represents where you see yourself going and how you choose to get there. it's our boldest response ever. watch our latest commercial now.
lexus,90671958533,54,948,39,3,7,3,0,2,0,0,1,0,5,0,0,3,"lexus is proud to be ranked highest in the 2012 j.d. power and associates vehicle dependability study which measures reliability after three years of ownership. the ls was the top car in the survey and the es and rx won their segments, as well. thank you to our owners for participating!"
lexus,90671958533,140,1832,108,2,4,NA,0,0,0,0,0,0,2,0,0,0,go the extra mile for someone you care about this valentine's day. hoping it will be a day to be remembered for everyone in our facebook community.
lexus,90671958533,24,319,7,2,1,-1,0,1,0,0,0,0,2,0,0,2,"lexus is an official automotive partner of the sports illustrated swimsuit issue. that title comes with perks. today, we launched supermodeled, an all-new iphone app that allows you to take a photo with supermodel tori praver. download the app now, and start showing off your new photos."
lexus,90671958533,16,354,13,1,4,3,0,1,1,0,1,0,1,1,1,1,"three winners in the lexus eco-fashion challege combined sustainability and style to design their winning collections. each will receive $25,000 to be used in the development of their collections."
lexus,90671958533,24,503,124,1,7,1,0,3,0,0,1,0,1,0,0,1,"the countdown to our 1,000,000 facebook fan has officially begun!  how would you like to see us celebrate?  share your ideas with us and listen to what mark templin, lexus general manager, has to say about it."
lexus,90671958533,156,1027,37,5,NA,-1,0,0,0,0,0,1,3,0,0,1,"anything not moving forward is moving backward. the all-new 2013 gs features the lexus enform app suite, the most connected information and communication technology available in an automobile. here's our latest commercial. "
lexus,90671958533,17,388,17,4,1,NA,0,2,0,0,1,0,1,0,0,1,"the all-new 2013 gs is here, and there's no going back. explore our new points of no return app, and share what you remember about the past. "
lexus,90671958533,60,716,33,4,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,itís a take-no-prisoners showdown at the las vegas motor speedway. see what happened when lexus invited motortrend and automobile magazine along with enthusiasts to test the all-new 2013 gs against its competitors.
lexus,90671958533,75,541,13,4,3,2,1,2,1,2,2,0,3,0,0,3,"the draw of the past is  a powerful thing, but we couldn't simply repeat history, we had to create it.  watch our new spot, and witness the leading-edge safety technology harnessed within the all-new 2013 lexus gs."
lexus,90671958533,95,903,40,3,1,1,0,2,0,1,1,0,1,0,0,1,"help us share the power of the all-new 2013 gs. if you enjoyed our ìbig gameî commercial, re-watch the spot below and give us a thumbs up on youtubeís adblitz contest."
lexus,90671958533,99,945,41,2,0,0,0,1,0,1,0,0,3,0,0,1,"if you missed it on sunday, go behind the scenes to learn more about our buzz worthy commercial for the all-new 2013 gs."
lexus,90671958533,22,309,5,2,12,4,1,1,1,2,1,1,3,1,1,5,"the $500,000 lexus eco challenge encourages students to change the world. see the amazing things they're doing, like this team from last year's grand-prize winning school, clark magnet high school in la crescenta. they took their project underwater to help sea life."
lexus,90671958533,91,717,27,1,NA,NA,1,1,0,2,0,1,1,0,0,0,"can't get enough of the 2013 gs?  watch this new version of our ""big game"" commercial featuring all-new footage of the ""beast"" in action."
lexus,90671958533,126,1179,48,1,NA,NA,0,0,0,0,0,0,1,0,0,0,"now that you've seen the commercial, go behind the scenes and learn more about our first-ever spot for the ""big game."""
lexus,90671958533,202,1323,59,7,2,NA,0,1,0,1,0,0,1,0,0,0,"the bold new face of lexus is here, and it cannot be contained. watch for the all-new 2013 gs during the first quarter of today's ""big game."" this is just the beginning."
lexus,90671958533,158,1924,89,6,NA,1,1,2,0,1,1,0,2,0,0,1,see what it takes to go from green to red hot tomorrow on discovery's velocity channel coverage on motorweek at the new york international auto show at 6 a.m. est. watch the build of the 300hp supercharged lexus ct 200h by fox marketing cars. 
lexus,90671958533,84,1322,358,5,NA,NA,0,0,0,0,0,0,1,0,0,0,could you return to the days of no power steering or roll down windows in your vehicle? tell us the one feature of your car you simply could not live without?
lexus,90671958533,17,289,7,4,5,2,0,2,0,0,0,0,3,0,0,0,"we proudly introduce our points of no return app, a revolutionary opportunity to experience the history of the gs and other world-changing moments. explore recent game-changers in innovation and tell us which things you ìown,î ìwantî or ìremember.î "
lexus,90671958533,13,260,5,3,3,NA,0,0,0,0,1,0,3,0,0,1,"are you a lexus financial services customer and a fan of the boys and girls club of america? if you answered yes, sign up to receive your bills electronically and lexus will donate $5 to bgca for each customer who goes green. "
lexus,90671958533,188,1071,34,2,NA,NA,0,1,0,0,0,1,0,0,1,0,what does the all-new 2013 lexus gs and the big game have in common?  they're both just around the corner. you don't have to wait to see the commercial we'll be airing for the big game though. catch it now!
lexus,90671958533,32,348,9,1,NA,1,0,1,0,1,0,0,1,0,0,1,"watch what happens when tech guru peter rojas, co-founder of engadget and gizmodo, lives a day without his modern tech. once you experience something better, you can't go back."
lexus,90671958533,56,1087,108,5,NA,NA,0,1,0,0,0,0,0,0,0,0,"it's lexus trivia time! name the hollywood mogul featured with the 2011 lexus lx in park city, utah."
lexus,90671958533,24,296,15,5,NA,1,0,0,0,0,1,1,3,1,0,1,pride yourself on keeping your lexus looking pristine? hereís a basic primer for removing tough body stains.
lexus,90671958533,32,338,6,4,NA,1,0,0,0,1,1,0,3,0,0,2,welcome home troops! lexus financial services is offering a special 0.9% apr on select vehicles for qualified u.s. military personnel. check out  to learn more.
lexus,90671958533,44,361,15,3,1,NA,0,2,0,2,1,0,1,0,0,1,"remember pay phonesÖand hoping you had enough change? watch ìremember when,î a video about how our lives have progressed, and then tell us what technologies you could never go back to."
lexus,90671958533,41,491,44,3,NA,NA,0,1,0,0,0,0,1,0,0,0,"now that you have seen a glimpse of what is possible in the lf-lc, what features would you want to see make it to production?"
lexus,90671958533,63,949,61,2,4,2,1,1,1,1,2,0,3,0,0,1,read why motor authority's review puts the 2012 lexus is f in a class by itself! learn how a powerful engine helps distinguish this vehicle from other luxury brands.
lexus,90671958533,4,19,2,1,2,1,0,2,0,1,2,0,4,0,0,2,"two weeks ago we asked you which feature of the all-new gs you would like to learn more about. you voted, and we created. watch this all-new gs video about its performance enhancements, based directly on the majority of votes. enjoy, and thank you for your input."
lexus,90671958533,131,1003,37,1,NA,1,0,1,0,1,1,0,1,0,0,0,"in a class full of compromises, the complete luxury of the lexus es stands alone. if you haven't already seen it, watch our latest commercial."
lexus,90671958533,1,216,54,6,6,1,1,3,0,1,2,1,2,1,3,1,i predict _________ will advance through the playoffs this weekend! cast your vote on lexus tweetdrive for your chance to win vip tickets to an nbc sports event. 
lexus,90671958533,16,289,10,5,NA,NA,0,1,0,0,0,0,1,0,0,0,"iphone & ipad users, check out the new video for the mylfs app for lexus financial services, available at the apple app store!"
lexus,90671958533,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lexus,90671958533,30,474,8,4,3,0,0,2,0,1,1,2,1,0,1,0,is the all-new 2013 gs f sport more exhilarating than the competition? see what the reviewers at cnet have to say about this unexpected new lexus.
lexus,90671958533,252,1999,139,4,4,1,0,0,0,0,0,0,2,0,0,0,we couldn't agree more! the lexus lfa was named sexiest vehicle at the north american international auto show as part of the annual detroit news readers choice awards.
lexus,90671958533,269,2278,406,3,NA,NA,0,0,0,0,0,0,1,1,0,0,couldn't get enough of the slate blue lfa yesterday? here is another photo that could use a good caption... any ideas?
lexus,90671958533,42,741,43,3,5,1,0,3,1,0,2,0,6,0,0,3,now you can build the all-new 2013 gs of your dreams online! what interior and exterior colors would you pick for your perfect car? share your choices with us and start building today!
lexus,90671958533,535,5369,909,2,2,NA,0,0,0,0,0,0,2,1,0,0,the slate blue lfa has officially arrived in the u.s.! what are your first impressions of this bold color?
lexus,90671958533,33,373,13,2,NA,-2,1,2,0,1,0,1,0,0,1,0,"sneak peek time -- lexus will have an ad in the big game for the first time ever.  it features the all-new gs, but hints that we have many more cars waiting to bust out this year. here's a 15-second teaser of our ad."
lexus,90671958533,22,716,18,1,6,2,0,0,0,0,1,0,2,0,0,2,"we reflect today on the legacy of dr. martin luther king, jr., who devoted his life to realizing the dream of equality for all americans. his efforts helped make our country a better and stronger nation."
lexus,90671958533,11,237,14,6,6,1,0,1,0,0,1,0,2,0,2,0,think you know football? with 2 big games on saturday prove it by playing tweet drive for your chance to win a vip trip for 2 to a nbc sports event! 
lexus,90671958533,2,313,118,5,2,1,0,0,0,0,0,0,1,0,0,0,what do you think was the most innovative design or technology of the last decade?
lexus,90671958533,139,1216,79,5,NA,1,1,2,0,0,2,0,3,2,1,2,did you know pandora music analysts measure up to 450 attributes per trackñ ranging from classic musical references such as vocals and lyrics to references such as socially conscious and trippy soundscapes? pandora is just one of the seven applications featured in the all-new lexus enform app suite launching with the 2013 gs.
lexus,90671958533,2,264,4,4,NA,NA,0,2,0,0,0,0,0,0,0,2,"we asked pandora listeners to predict future-proof songs. the result? ""your lexus future-proof station."" listen now. "
